movej(p[0.410198342935255, 0.210461746340116, 0.315872063016116, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410181211130031, 0.210457147836141, 0.315859283245307, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410164947556667, 0.210455547561319, 0.315847596671817, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410150872927547, 0.210455776725879, 0.315836207963473, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410140747520495, 0.210456413069414, 0.31582440660474, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410134238281421, 0.210456585770275, 0.315810293727107, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410130460826714, 0.21045446204109, 0.315795637505927, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410128912696261, 0.210450791225453, 0.315780477222365, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410129475510818, 0.210446279474499, 0.315765085865307, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410132404958042, 0.210442328323356, 0.315749324423571, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410138148356746, 0.210439870989064, 0.315735190868586, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410147001689425, 0.210439577912925, 0.315726318455619, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.41015768363604, 0.210441675169601, 0.315721940180623, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410168266549111, 0.210444973832914, 0.315720419387639, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.410176704102796, 0.210447906519865, 0.3157207861792, -1.283, 0.713, -0.78], a = 0.2, v = 0.2, t = 0.1)
