movej(p[0.418270225680688, 0.218460021068155, 0.306502264385586, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418252004944805, 0.218454390641272, 0.306491574642465, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418234735255784, 0.218451838840841, 0.306481630455536, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418219663607051, 0.218451128614137, 0.306471620892034, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418208483782826, 0.218450776343955, 0.306460800157076, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418200692288586, 0.218449751784015, 0.306447390599722, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418195581728833, 0.218446384122385, 0.306433386127467, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418192651746474, 0.218441424839366, 0.30641880783853, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418191806303845, 0.218435601350895, 0.306403876705359, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418193280132877, 0.218430297198983, 0.306388310392292, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418197699384956, 0.218426612984967, 0.30637396886953, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418205692574449, 0.21842552894991, 0.306364370906479, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418215911632378, 0.2184272081417, 0.306358855207886, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.41822629127912, 0.218430330898021, 0.306356079713971, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418234711816883, 0.218433258353478, 0.306355407367835, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418242289877172, 0.218434970841372, 0.306354458060467, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418249704408753, 0.218435457582074, 0.306351225817449, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418255437360165, 0.218435711487944, 0.306346233104869, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.41825892469175, 0.218436891869565, 0.306341551551853, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418261848912883, 0.21843931400957, 0.30633837437802, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418267644139586, 0.218442363579766, 0.306334886020373, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.41827648494705, 0.218445527903013, 0.30633074757383, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418286094201394, 0.218448479909534, 0.306326341222454, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418292690633173, 0.218451781928189, 0.306323693769796, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418296245241222, 0.21845594056149, 0.306322505676498, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418298417620703, 0.218460564315081, 0.30632297281258, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418300340777472, 0.218463935121121, 0.30632269879856, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418301393153627, 0.218464911300795, 0.306321026196792, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418300985003252, 0.218463134370355, 0.306318502917084, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418299352031605, 0.218459153346136, 0.306315601219, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418297013498979, 0.218452080505001, 0.306312351058784, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.41829235376309, 0.218443100429869, 0.306308248753692, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418284450034288, 0.21843239113243, 0.306306631474997, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418273490738765, 0.218420802310345, 0.306310356825095, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418262148285925, 0.218410187960684, 0.306319705146379, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418252069138014, 0.218401389117966, 0.306331317918193, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418243410955548, 0.218394317869124, 0.306343298463849, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.41823600747819, 0.218386435515195, 0.306356007795914, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418228203705832, 0.218376964356951, 0.306370479963979, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418218953153059, 0.218365473839757, 0.306387273115857, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418208321078644, 0.218353008913275, 0.306404589119046, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418197128213449, 0.218341150883087, 0.30642129477431, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418186696547892, 0.218331287909907, 0.306436571095587, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418177253653501, 0.218323251876637, 0.306450782270795, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418170176465304, 0.218318410080055, 0.306462531339145, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418167010020372, 0.21831780501859, 0.306471268217484, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418169051749667, 0.218321426445219, 0.306477649132831, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418176040856414, 0.21832773947069, 0.306482947866574, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418186692788237, 0.218335146457891, 0.306487059619613, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418199362382091, 0.218342373100658, 0.306489760391145, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418212860964684, 0.218349189874644, 0.306490201669316, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418225973795976, 0.218354926241286, 0.306490694346954, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418238430230624, 0.218360444797703, 0.306492889792677, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418249372992402, 0.218364707300572, 0.306498239653232, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418258105468553, 0.218368209076352, 0.30650521980908, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418264200940912, 0.218371910784944, 0.306511672473818, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418268739078544, 0.218377468710761, 0.306516559690965, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418273444340883, 0.218383645241031, 0.306521180628441, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418280463794124, 0.218387199565373, 0.306527105890854, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418289658844709, 0.218387465522293, 0.306534304905554, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418300838332064, 0.218386638012675, 0.306541599500766, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418312001119445, 0.218386630627221, 0.306549631499169, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418323091881275, 0.218387406211542, 0.306560204950828, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418334201360931, 0.218388789406732, 0.306572757716175, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418346138622298, 0.218389174981785, 0.306587084580588, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.418358435678262, 0.21838881592871, 0.306601466669988, -1.405, 0.76, -0.761], a = 0.2, v = 0.2, t = 0.1)
